Timestamp,A0_Raw,A1_Raw,A2_Raw,Motor_State
2026-08-23 07:18:52.335337,6385,4734,0,1
2026-08-23 07:18:52.335357,6479,5456,2605,1
2026-08-23 07:18:52.335377,6393,4845,0,1
2026-08-23 07:18:52.335397,6495,5574,2978,1
2026-08-23 07:18:52.335417,6376,4840,0,1
2026-08-23 07:18:52.335437,6480,5576,2882,1
2026-08-23 07:18:52.335457,6391,4854,0,1
2026-08-23 07:18:52.335477,6484,5596,2978,1
2026-08-23 07:18:52.335497,6391,4815,0,1
2026-08-23 07:18:52.355109,6471,4962,2224,1
2026-08-23 07:18:52.355129,6377,4454,0,1
2026-08-23 07:18:52.355149,6474,5269,2581,1
2026-08-23 07:18:52.355169,6400,4686,10,1
2026-08-23 07:18:52.355189,6487,5448,3056,1
2026-08-23 07:18:52.355209,6358,4764,0,1
2026-08-23 07:18:52.355229,6491,5513,3105,1
2026-08-23 07:18:52.355249,6399,4856,0,1
2026-08-23 07:18:52.355269,6477,5497,2570,1
2026-08-23 07:18:52.355289,6389,4846,0,1
2026-08-23 07:18:52.355309,6337,5329,0,1
2026-08-23 07:18:52.355329,6374,4823,0,1
2026-08-23 07:18:52.355349,6493,5533,2889,1
2026-08-23 07:18:52.374885,6442,4352,0,1
2026-08-23 07:18:52.374905,6475,5250,2839,1
2026-08-23 07:18:52.374925,6386,4631,0,1
2026-08-23 07:18:52.374945,6463,5371,2279,1
2026-08-23 07:18:52.374965,6386,4724,0,1
2026-08-23 07:18:52.374985,6478,5460,2593,1
2026-08-23 07:18:52.375005,6394,4821,0,1
2026-08-23 07:18:52.375026,6456,5456,1643,1
2026-08-23 07:18:52.375045,6384,4896,0,1
2026-08-23 07:18:52.375065,6484,5588,2861,1
2026-08-23 07:18:52.375085,6392,4906,0,1
2026-08-23 07:18:52.375105,6488,5603,2838,1
2026-08-23 07:18:52.375125,6392,4867,0,1
2026-08-23 07:18:52.395099,6480,4992,2340,1
2026-08-23 07:18:52.395119,6392,4464,0,1
2026-08-23 07:18:52.395139,6480,5298,2537,1
2026-08-23 07:18:52.395159,6400,4698,0,1
2026-08-23 07:18:52.395180,6484,5493,3123,1
2026-08-23 07:18:52.395200,6348,4763,0,1
2026-08-23 07:18:52.395220,6482,5504,3024,1
2026-08-23 07:18:52.395240,6402,4805,0,1
2026-08-23 07:18:52.395259,6485,5500,2543,1
2026-08-23 07:18:52.395279,6396,4831,0,1
2026-08-23 07:18:52.395299,6419,5417,831,1
2026-08-23 07:18:52.395319,6207,4907,0,1
2026-08-23 07:18:52.395339,6491,5574,2879,1
2026-08-23 07:18:52.414959,6438,4373,0,1
2026-08-23 07:18:52.414979,6494,5228,2884,1
2026-08-23 07:18:52.414999,6390,4622,0,1
2026-08-23 07:18:52.415019,6474,5414,2539,1
