group_id,label,severity,audio_ch1_band00,audio_ch1_band01,audio_ch1_band02,audio_ch1_band03,audio_ch1_band04,audio_ch1_band05,audio_ch1_band06,audio_ch1_band07,audio_ch1_band08,audio_ch1_band09,audio_ch1_band10,audio_ch1_band11,audio_ch1_band12,audio_ch1_band13,audio_ch1_band14,audio_ch1_band15,audio_ch1_band16,audio_ch1_band17,audio_ch1_band18,audio_ch1_band19
Audio_cavitation_motor100_base,cavitation,motor_100,13877913.222834405,80830161.22424442,23208517.525055572,42702102.11447497,32029607.397597842,23175473.881470475,29516372.57685618,24824966.480727755,11875906.662438195,12509181.914839368,3351374.9884725213,1173775.2136204196,760690.7606353775,307291.5764412786,475730.0947621471,865858.4024739204,2504937.1931492947,3098019.95955994,2696020.664417427,5624899.282010936
Audio_cavitation_motor100_base,cavitation,motor_100,4693282.742476422,55862473.053721316,53943842.06441978,42363002.764112696,51137713.89136246,25699537.48433059,25586205.716288723,23200282.89293719,25364006.502309427,23809129.129082073,11272011.34652125,2388920.886314587,1601545.018316251,718899.5005746271,1421686.8505027397,2625607.396662125,6916041.455243847,7854193.609976597,3034853.241541308,4388087.799887825
Audio_cavitation_motor100_base,cavitation,motor_100,3543395.561969697,46353273.0039164,25805812.34885506,17917938.43349351,21252446.74529877,20911723.424589,15171175.534267481,33976479.31674291,15429826.980135038,8343303.662449313,4805019.597173754,2530530.1669392874,684909.0141861516,231291.04540900397,710031.5885223782,2266696.000596098,1812711.2244080442,3473697.343927195,2362539.6227916745,5801513.935639855
Audio_cavitation_motor100_base,cavitation,motor_100,4462460.571514057,15233988.665811323,14426851.908867164,12359598.136306971,15284885.987517748,9281885.187010424,7717088.732272899,15461827.681547597,6184179.305683156,7059022.105105048,1894824.6382863799,1570067.52321499,552129.2192619572,205079.66347523543,660491.782666592,1027157.9687987381,1296881.6037660623,1594792.61666171,1894006.5455218758,2391473.010646602
Audio_cavitation_motor100_base,cavitation,motor_100,3985935.9273469043,11226712.403837318,10056889.228290644,12153126.368287472,13122774.98247313,12026204.48637004,8344295.4231442725,8607416.740657555,5707611.303796663,4451798.35510317,1405014.1821809649,1621635.256459444,882161.3170385704,108975.97354567601,1032586.4873091055,893343.572473821,928361.5569080064,1512421.1701663118,1268682.493213347,1276460.1694000186
Audio_cavitation_motor100_base,cavitation,motor_100,4925583.941822867,13478735.999728788,11539541.958166188,10300766.182069924,12660410.329829108,10589530.375117894,8038265.94917433,5294009.759863033,4893099.903991043,4370384.669246124,1262277.1838114217,1149363.7160976534,628277.1775797853,123620.67164804497,549588.585212589,665343.0914734496,929273.0644750554,1224277.0005445373,1096026.7888573639,904442.5564715553
Audio_cavitation_motor100_base,cavitation,motor_100,9103131.990523979,11522217.407925118,11241623.954686634,11210433.640083788,13775219.09812056,10475370.437804233,10188228.713221805,7202142.400862944,5586293.228763749,6841946.873430088,1802844.656968074,912887.4494437061,704971.0505442672,125333.33717791326,606490.9463984929,766326.4647492287,824908.4999791604,2059038.8685897163,1276221.4355019934,1778847.6714390605
Audio_cavitation_motor100_base,cavitation,motor_100,5946350.347324929,13392595.088482061,10110838.842460968,23983187.832728054,13050006.711005956,9464652.57853288,9409974.872623224,11074126.710561885,6929226.890154883,5103600.563666225,1753481.5659563732,964443.4806154239,500856.6005473478,114723.11052673685,524149.64562541107,698267.3654969364,861083.9939692079,1553372.378116229,1759142.9944370468,1794110.082593321
Audio_cavitation_motor100_base,cavitation,motor_100,3620827.885509398,10049813.503843242,12364088.749312816,7806172.393878893,16724598.888410652,12537034.515372759,10134809.763918692,6304176.323246666,6052351.402234952,4150891.891688546,2461873.9189008004,1010460.0302232419,700507.7902519549,119199.60902727529,527472.5474992718,725448.8625909247,748283.5114488889,1795479.6619751898,928209.4245183268,1476735.3041012718
Audio_cavitation_motor100_base,cavitation,motor_100,4667052.250606298,20057488.78611804,23439242.66933353,25126357.852881193,9540319.318029515,12553483.082746575,11526944.053635446,8213624.136639042,4398850.525371892,8097108.665027281,2108115.308673919,1336884.145744202,895573.8281805639,180084.5174583003,794744.3787129677,813704.1378078139,1389148.4627746537,2160633.322292022,982473.8507522108,1744128.0656858138
Audio_cavitation_motor100_base,cavitation,motor_100,2812447.024466021,19618166.966715943,14881985.873233154,19967337.185550865,12564221.517912125,21891323.6079398,11049351.967241883,9045167.340014685,7350763.997215864,5953133.568372889,2436913.144187399,1583909.0712986675,919876.927139138,108375.78399142523,801984.5455999817,1017304.1328882055,1031856.2652197822,1953005.3213504613,1954934.1214082772,1678446.6659270567
Audio_cavitation_motor100_base,cavitation,motor_100,4018207.8107810495,16620480.84891903,11486370.502811868,11249686.248739004,11240712.477067158,14274979.294326223,9261613.975871548,9996655.824867597,7540194.648345908,5711567.415324398,1652354.7890721925,1753510.3626101823,597674.4083149064,126399.12351048668,623075.4539448585,871621.9185623259,703723.230609957,2011123.4027230795,1991964.324301261,1652196.0318870954
Audio_cavitation_motor100_base,cavitation,motor_100,4773083.120824369,15677087.94793023,12172628.09056745,10360776.916806072,8597010.61788343,12601890.726372818,16731363.073681068,12043925.219806382,5580899.044632409,5394636.640000325,1786368.2856440467,1757440.7546727601,672110.5773860635,151269.65886268445,539701.4114733959,1083264.1539158656,776042.9662087831,1935184.239714539,1611698.8293602802,2649281.4290785044
Audio_cavitation_motor100_base,cavitation,motor_100,1612437.6714080758,19065409.176992714,12621857.304596297,14702573.932134762,16929994.256814994,11398602.197033126,133083884.09784055,12146533.514817644,8373493.358107399,9284143.426052995,3485668.7359554144,1616678.7368368823,1138263.0423910343,250915.5402455723,889500.7159112082,928689.3117735815,1209792.0749481546,3266481.9927897616,1811232.2004484413,17538807.91739943
Audio_cavitation_motor100_base,cavitation,motor_100,538531892.5772873,5162203101.013497,19104422509.723557,57720113066.45015,38791122911.81273,8425300131.597997,4830788843.6229725,577873478.108459,83814225.43231215,91641026.83931321,38954692.83367109,9037128.951129131,12550486.25065963,10180627.666393764,7131195.015546659,6962233.972529362,14033341.582940297,19667166.61493785,25022916.869343583,167363601.38913524
Audio_cavitation_motor100_base,cavitation,motor_100,15210342858.071926,16603748302.142038,20437541153.04635,21132121544.326797,16223104080.02393,11276735023.389317,6149454989.392211,1855842414.8466806,450364521.0831854,198611129.70930108,53296791.40391563,26201902.613189634,9800605.573048128,7346312.379061263,8017577.311118037,7427061.840758855,15413199.41807384,41606497.36655773,157639635.6566193,366916221.67348945
Audio_cavitation_motor100_base,cavitation,motor_100,14167323865.24669,13811865970.840511,24124727078.087997,33390987033.984447,22193902210.455074,34752077834.29526,23427302083.607697,2226983305.783741,554550054.5441264,372950993.50982016,123562891.22908287,21975991.193256106,22485314.382311303,18701061.94607394,10507867.631371154,10273593.799559163,27818791.78899877,63663404.64552797,135878420.10217702,1024126048.2956085
Audio_cavitation_motor100_base,cavitation,motor_100,7877835043.966425,25483982847.980003,29485069680.612907,13006120359.560368,10632133557.571552,21434493542.30587,25025864288.69058,2100219130.9913263,546649994.8632135,393807954.8888888,123355451.28207386,26059927.944269042,19588522.457304496,23583560.068616647,8615291.009751065,10430641.033287846,45728272.582897015,64249993.066980995,142801150.81494334,960331599.79119
Audio_cavitation_motor100_base,cavitation,motor_100,23874992464.481937,24844840331.225735,28184348200.909046,27096145088.153393,17404717676.507362,32638856382.45124,29564816294.7162,3305968573.7036314,1514768621.398701,605510820.7910075,127513241.31082776,45344702.56361061,34502436.85918237,13743224.684352022,15370679.63709831,16153102.373869052,24593425.68610528,120616469.46668765,351708084.58094305,1068542051.266445
Audio_cavitation_motor100_base,cavitation,motor_100,9071507250.76241,40543146393.10693,42298173639.901,25091072376.74522,21510784477.61814,15753972136.476236,20508547611.303337,2478376832.1507044,843130878.8835505,399352200.63799405,82470492.69852,38579071.29992037,19989095.89943446,15309908.162443051,10103773.472021898,10155478.634763552,23814993.87415037,73559158.79041027,262441650.6782987,774627075.8255646
Audio_cavitation_motor100_base,cavitation,motor_100,12767227938.718039,31082161475.47715,29948431421.552055,19287279358.129013,20083845107.98444,22032183770.8838,23133434810.3151,2591504843.0233417,904410842.8701657,444635408.8721914,136085611.27593797,32577486.691391442,19924916.555643193,19505508.259861007,11434536.608787933,9431755.689164167,37792311.06871628,76563236.47077918,206530572.9551889,1343778301.998061
Audio_cavitation_motor100_base,cavitation,motor_100,28966765417.71839,58405392807.83183,71380949221.21451,35684640584.724075,41785935274.05891,35849300173.13694,26344783566.05378,2768031670.86675,736381526.3527822,363840108.99104476,161634325.51848006,32371273.88067528,33756280.33663088,23296072.030287363,20389947.34206781,18130286.43777653,38010064.355952375,85848182.90453653,181944851.61979026,1223925239.5829017
Audio_cavitation_motor100_base,cavitation,motor_100,50308747126.33164,52920860347.33359,60127774178.37138,73226545762.16756,35150297297.003685,36018435560.80808,27494341320.279015,6194950227.185939,1184911082.1693888,532126191.8442785,210226159.6536142,56481235.12117537,40753881.01014991,30006365.273480516,21361395.59995282,22763087.68671058,53476558.77841793,119930226.90374698,324101241.2281666,1661800308.8131404
Audio_cavitation_motor100_base,cavitation,motor_100,31060553885.806187,60236615878.94839,70920345036.25726,42745871084.064575,33843792955.831642,38842598155.495316,37568800126.06303,6568955710.856383,2042041218.606108,569382999.1845219,198562440.51045272,84590465.72289012,24174229.974048067,26633651.397040877,16721345.623970678,21437226.877765983,49247358.730425715,91105693.7581602,585981000.8366884,1819132755.1696534
Audio_cavitation_motor100_base,cavitation,motor_100,29858659654.419056,54635532361.99482,53372543101.20759,41029405446.700676,41419129948.61396,23837447553.510086,21408602618.08773,3806559475.123632,1069100895.5801034,264928907.89919725,151318573.20200327,36837094.11878842,18922299.28839083,19542035.88291354,10309798.021943262,13428663.480867108,27225319.88875026,64931388.39732061,274289473.2754014,1477036888.3488665
Audio_cavitation_motor100_base,cavitation,motor_100,55602800580.57574,130674429345.03964,76038190189.51033,87309779477.42354,36995923477.91779,47094667838.42775,42119565947.31034,5108449348.941449,1345250086.7801995,684652741.6064434,185534267.87212703,45261496.439682916,37302220.88280351,37166551.235950366,16451685.86810252,14851336.007438283,57861380.20546513,121334920.80896173,361379199.1555304,1599682369.218603
Audio_cavitation_motor100_base,cavitation,motor_100,49320564535.81647,74659968424.93979,58426715756.94635,37990835496.97408,45088080691.54038,44885580407.023766,28461846724.425743,4363380546.953268,1014792015.9280652,460307782.9632821,159579490.10459712,33241604.7459851,30564464.52412465,22091918.906765576,15979525.397287779,14772632.699411737,37594354.84207856,80902570.4866502,254463933.28867716,1489089054.678816
Audio_cavitation_motor100_base,cavitation,motor_100,35217129586.09577,79514209377.44612,95299904781.12741,46003313150.43547,71815779368.10825,74187818682.96086,61618334878.44861,6991854585.07084,2008678303.3488631,982385289.2948118,314754046.60493016,78593271.86317918,54553138.388981834,39136915.33892532,26648975.1559631,29184397.474720247,57399722.023047924,141764905.18587106,609928046.6252956,3110223917.844465
Audio_cavitation_motor100_base,cavitation,motor_100,37926580201.492134,71288358561.18079,66761443970.26766,55667159230.36179,38436789389.40194,38723162088.027954,38929336711.53883,4957124396.928028,1339048540.1005201,629643009.6101636,215073019.42393112,52319150.55273858,35182310.85987933,27620428.484838847,16036678.012913505,16755684.305206088,48614138.08297093,109158661.05418983,352535189.9183488,1813128154.284313
Audio_cavitation_motor100_base,cavitation,motor_100,31741733523.011497,82128171987.55286,61945216417.3627,51027869162.65209,35096813191.49663,59272454703.893295,26994811918.80589,6625336120.811993,1863171272.3134725,807291327.8322964,203732220.13536882,51105344.1096336,44014914.62475524,33420904.21882123,19687860.942141358,17996575.108272225,53224908.70537319,173923579.96905783,373983528.93422586,1684402474.237208
Audio_cavitation_motor100_base,cavitation,motor_100,69355105547.60805,73404479921.40776,36949361952.634796,38359391481.8602,28362063331.912075,32394387800.107567,29994755671.122673,3272269250.219303,1444223132.9889932,532171139.2232922,107107784.37100837,52723795.17611722,34693411.08632057,17807184.938643314,16311467.27639116,18256820.51780233,30297895.768891886,87572925.99047261,375480259.73355305,889086362.4406074
Audio_cavitation_motor100_base,cavitation,motor_100,20757609949.775604,50928094886.28078,40233604312.625114,46889648211.161446,27305312135.23826,34700861398.8173,31515834414.120186,4009106745.7991,1253294118.780363,538110005.85969,144824262.30151048,43978214.39113639,39508499.56444004,20048302.8541226,16442446.993425861,16548915.97909245,31011253.796191156,120254791.48239431,304823366.23168814,1278935165.3782744
Audio_cavitation_motor100_base,cavitation,motor_100,41367869726.98301,50940180563.41465,35690673000.04968,33966604481.209362,22152204779.60249,23563663380.397373,13581072973.512486,1922014273.7280529,731481638.3754725,247367351.20407906,85097481.63675755,27978951.672275618,23440279.601898115,17773739.572958034,13481080.831002442,12618297.01973715,24596826.131237097,63681172.39718194,161914520.04127386,660034959.4786806
Audio_cavitation_motor100_base,cavitation,motor_100,22834564536.9206,36542907362.98601,57164949454.775345,22710537877.920334,17486416630.704525,23691924438.231804,17753989406.87323,3584571954.4684243,1118009361.0048532,341049922.006829,108154455.15449846,36453730.81826978,21816772.11928209,13699512.972313736,11275742.868495297,12187750.85433625,22787217.900795832,65088611.262494534,280340697.29322517,933912781.052254
Audio_cavitation_motor100_base,cavitation,motor_100,37471428403.63446,61244780989.98754,56648576058.71487,36267241554.91457,26388648640.634598,34215564073.25525,31354432697.55406,2812476824.6981378,1127215960.969168,509190147.450325,124686891.33229288,40843003.68105842,28755311.854005404,15778812.884416357,14310335.471848655,15643851.106596155,26214983.560931638,87394034.49351566,271839165.4019965,1133319894.6593742
Audio_cavitation_motor100_base,cavitation,motor_100,18427567183.9755,53089227460.46893,40607922109.3927,27847551578.53457,31822806378.495384,27031294373.10276,29235891415.175907,3461488069.7961,795257048.9134377,606887344.3142025,141195590.37961146,38899677.560838655,35556679.623969324,19721668.796905242,14463664.777788175,16288878.79383074,31491976.843945883,109680470.88083096,238248448.1706185,1115715241.8295414
Audio_cavitation_motor100_base,cavitation,motor_100,27445046903.895557,62019329660.58178,43107271168.86772,29375525769.2889,22754981638.04701,34635827390.17213,28824429003.16743,3935054135.262481,1043003368.4845259,436322202.28499144,149303817.05681643,29808904.794110473,20285354.971180413,18067034.06689947,9069836.535052426,9366395.369768985,32554029.526644804,78471804.91524594,240079175.5363266,1578697457.6406999
Audio_cavitation_motor100_base,cavitation,motor_100,34730723159.60733,61734488654.14943,69858741782.05322,45333016739.03555,33248409892.01759,32443914211.036552,15573769535.022844,3497847908.1582274,1137775007.4205525,379040513.2512398,101934557.01790622,42897157.139640145,23843636.375865728,15586382.646213716,12642353.133118557,13799963.27159248,27581120.416359205,71175782.6348084,332385725.92350405,859264514.760413
Audio_cavitation_motor100_base,cavitation,motor_100,20023079417.34035,55686864077.98405,70153526711.53482,45980701672.556595,29088637304.489788,33356747532.265823,28211123111.34504,4103099969.5655046,1316092666.2235456,481586819.963137,171218036.191507,48294573.77422146,26120966.5498712,26619602.903583806,12975117.702171125,14560652.214818403,40363183.74865327,77179475.98714584,347688982.92026526,1594905439.9986837
Audio_cavitation_motor100_base,cavitation,motor_100,20631033066.38776,33191076926.61211,30427936332.77098,32010532377.632244,32933919762.912357,36668879608.65015,20106167695.09594,4501131144.9134445,1209237187.9314313,359444024.0430673,138612941.50214097,38678624.51206179,32500452.275162604,19314225.84879707,15417439.683458325,15651267.06803546,32412202.531521264,102677751.85270555,277869233.6686773,1286873902.1282852
Audio_cavitation_motor100_base,cavitation,motor_100,30758975326.002964,103660369044.34818,78187652897.79971,37767935535.30996,20543806258.447517,38335570916.55643,34985837489.9841,7795509575.637003,1443572102.7774417,609414230.0934557,245401546.72324303,45755327.09841093,40340228.59990179,33328007.037410952,17264813.589897387,15231950.616691416,49738974.69805887,119082117.94545035,403594312.9631497,2341275987.7083254
Audio_cavitation_motor100_base,cavitation,motor_100,24260454790.508614,29579546709.75718,17541247641.482048,20367641661.794743,19316176027.34164,18777020556.783096,12297026023.78537,4433130010.506493,1038911459.251908,279712379.7349222,109259861.55498181,30495963.138359692,16896874.732546706,11229030.724463666,6968019.544344199,9255316.29901941,21652234.471645296,71695182.80264914,267133011.7360441,1050334499.473216
Audio_cavitation_motor100_base,cavitation,motor_100,61000757149.5565,47696880512.48168,58595631607.117386,64085407472.54834,31970358860.771297,40302147448.55264,31454306745.800247,2933748218.313816,1167236153.3287792,515236505.5184577,149899475.4765081,39499878.78351126,32972570.130895972,25372896.49677392,12948566.276713738,14904766.795766221,38487050.55700103,101688994.23826252,280917665.91320133,1222628351.030945
Audio_cavitation_motor100_base,cavitation,motor_100,24952426946.548943,54312050019.5798,40493906699.16176,34488637994.540985,19425473986.846176,30522386099.07563,22319095417.807785,4033222808.781415,1353075204.1770813,451795247.9211468,111199347.7484706,44271638.526469626,30850304.939310156,18604825.049061175,12926760.937573286,13744648.547786625,29028887.664794397,123978808.72719511,329910237.8472848,1018847823.5182369
Audio_cavitation_motor100_base,cavitation,motor_100,51650838381.95969,59012518944.67535,48073317292.813416,39784529737.329956,29914247118.32336,36109421181.01216,21330718889.14996,2984253727.969977,1782179418.157558,434545028.15149266,114014497.27240019,65800699.57892905,25484006.142811738,20869992.93349527,16046230.616428945,18220699.253388226,34437022.97784838,92246274.97148773,407511623.1436154,980380365.8586307
Audio_cavitation_motor100_base,cavitation,motor_100,70647195504.9872,107046701317.74089,40862202620.56222,35274265674.341156,30348349495.041473,49817477089.205185,32872972564.262257,4586959297.641152,1799197614.1025698,537761239.5963053,204201577.73384428,66337164.303433396,34801691.91037661,25019937.11414536,17940361.815370314,18699653.49280121,41741640.499122,118849903.19062012,428216389.7794225,1943483380.7083256
Audio_cavitation_motor100_base,cavitation,motor_100,37080313696.98726,68783329806.48445,40321039516.91399,50467164853.10086,47612363430.07899,56971238756.976974,32208384898.51624,3118244673.441852,1930808030.8726995,640866622.0776645,118851720.44647837,81400927.60221118,28819377.77305913,26817063.389671493,20102264.841646537,20479972.078140102,38789492.795952484,102907677.23872599,452114776.7024416,1007180139.1777226
Audio_cavitation_motor100_base,cavitation,motor_100,24495998821.6583,75561071020.01863,51327749020.56454,51511509728.19194,44543013320.409706,63577222948.86635,41965170499.23774,6937086209.683155,1625599542.09774,634220631.8457481,216123142.150052,62121764.25860131,42608128.03752248,32559952.254564866,22179549.53679964,20938150.075563528,49309623.33432342,126523699.06735764,381707674.7791537,1976887909.1518126
Audio_cavitation_motor100_base,cavitation,motor_100,48001523193.1749,56234645183.04077,35274644579.26226,54658894659.38385,47469990794.18513,75352768537.34393,20113664184.16979,5638859927.824861,2254321202.4919324,447504845.57498384,132766516.90184587,74308413.05714267,45196549.124882706,21619571.58690359,25374694.87034454,25118364.892392553,33468240.746702936,154191325.7185902,460400435.23738784,1260616733.156914
Audio_cavitation_motor100_base,cavitation,motor_100,20474664475.709503,74423985407.36032,110808377541.08258,102403095912.66013,61481747976.70591,63074120924.0046,40031017668.71552,8229225774.970354,2089262908.5017781,725129586.2384382,316513480.45602137,77129600.38265488,48799728.57106451,27270869.64387785,24785689.034382623,26856172.650279775,55258131.37529037,144810320.77452525,601337062.8726937,2859804122.1756005
Audio_cavitation_motor100_base,cavitation,motor_100,34360458455.93679,66871234167.050964,64568757430.78547,48517838755.33792,64564390312.5095,35012044749.55916,25468512255.56816,5985840506.028664,1500061947.9163368,429532156.24112654,160053548.8528444,61554270.43781159,27200201.756896198,15621211.402109925,15729574.831063328,21070564.368067946,27515651.97442597,84638165.98416957,446211081.93357444,1476201834.322282
Audio_cavitation_motor100_base,cavitation,motor_100,13047668789.661165,76977678986.59471,63167660089.236336,55184636845.55543,73593742571.61371,50828989652.56267,15065231355.685104,5538623380.136979,1787132811.8485155,406836445.4262537,152903908.30190274,88488193.52339227,32093437.998470835,18248188.69152427,26217324.972633082,30657667.308123298,32666056.28295118,99209978.37245958,471133150.48890424,1326953014.8511512
Audio_cavitation_motor100_base,cavitation,motor_100,25862880512.40805,67687371152.47771,124244232597.72209,79325040372.79272,70044716224.61713,40762408969.766235,17954706220.63387,5355400449.927288,2517461825.134654,344251864.79982823,146129187.1408664,76199392.17567614,40192472.75693571,18405688.132812843,22537350.630956423,21860090.05284232,31226320.789041113,139039049.4854281,569427862.2679265,1255132652.8014617
Audio_cavitation_motor100_base,cavitation,motor_100,51656055876.73575,154855857658.78375,192275708912.16248,93109406598.60382,112890045688.79471,65762685497.93572,39638756594.33156,8480681190.896546,2690130127.4286065,748152936.8634444,227289900.03921407,112235219.25194809,48843468.53445592,31464367.335753433,29102503.28306245,33623384.13863449,59160194.86587449,193004525.48345453,703172018.8901619,2196588220.0866365
Audio_cavitation_motor100_base,cavitation,motor_100,41381767413.07772,217143730247.55444,231928559269.74063,97932141938.29904,82677873727.53459,77623819925.20288,34490309212.402214,9572264911.975634,2420057335.0273085,745293221.5948368,249304241.99204883,116734992.0966739,69717580.48366998,29025495.46516176,41559780.01130157,43603568.365515396,54374467.695066944,226608560.88872716,767527807.0006933,2063098934.793863
Audio_cavitation_motor100_base,cavitation,motor_100,51394249739.05809,177469070937.703,291292872307.44196,203673744702.16354,125236991577.27939,97421765839.92358,56290290475.26763,14149004938.248486,3507687794.6982427,882630138.6553184,445540591.77022165,142100562.00025162,67316555.94826503,70008307.46328051,37430512.089275554,44453386.83839832,102294637.72942275,204679091.12112963,868401595.5073023,4067526304.9540963
Audio_cavitation_motor100_base,cavitation,motor_100,48160636092.2266,177019874150.82913,267041695831.0188,110795065426.32817,82773568001.94028,87114581192.34,47483689557.44064,11139795986.286667,4041091970.7437673,1082834748.7384038,331745016.58107656,118638800.39174175,89744871.3047618,36271057.81200922,52060197.905418314,53271136.093713455,57841065.60341826,323871925.92475337,964242380.1427941,3183204464.6466045
Audio_cavitation_motor100_base,cavitation,motor_100,44628085943.63834,100837711717.99277,238884835345.0702,109865761358.50822,102028434411.40735,106030793655.87881,65658237511.8706,17166278638.698277,3607028861.109575,1510947439.3241942,531248053.08155364,173935582.14936054,99280218.67543428,72542493.75689678,54401900.925724015,58994855.58909832,105759593.35789824,384961995.4817686,1227978665.2178667,4816781745.1684065
Audio_cavitation_motor100_base,cavitation,motor_100,47049974116.799286,198611951224.7745,247972144861.00867,184547413423.36734,108259635901.14574,75770500328.00757,41189123360.12938,10190933593.997719,3822181698.1370087,718199333.9781898,326134576.72548497,113062255.62151706,71507118.78593922,32245293.37469309,39502271.86877427,40387031.79843064,56388771.444340095,257096023.44137117,1041060345.7804257,3267504282.971839
Audio_cavitation_motor100_base,cavitation,motor_100,53026122949.35614,168098397979.09985,199213304849.522,158876286183.92328,128609460603.35867,109320715926.9946,76492850125.86316,15428746049.594526,4838337331.876995,1436536261.7591722,389875610.7323284,223029944.07906413,78257233.02827267,58474975.93399861,62280811.91616161,72577598.44532147,111434982.49221295,240256395.78253204,1381711189.572291,3519281584.178071
Audio_cavitation_motor100_base,cavitation,motor_100,53832547926.987206,123995424591.6504,303117477080.4256,201506572562.80667,165576548884.81393,108234027781.67903,60010764422.46295,11257486331.912321,4292572690.782941,903213852.0876763,411620856.2135806,134808248.35950154,67840449.06641045,65333412.66143332,40790543.92909025,42356718.88561957,113795843.78373934,307256720.9419326,916060438.8898207,3568666024.12467
Audio_cavitation_motor100_base,cavitation,motor_100,34667331095.79752,145731775378.2395,239842350075.66077,112598777833.90114,109702939302.1252,111708693293.29945,64658030611.5138,24013989297.35317,5204504992.646975,1448117087.4706092,607489271.8926673,187321986.5970086,93266069.34677027,46178484.990612075,34238641.85271295,35467739.171559714,101214747.7905013,359983686.56662786,1974056719.7829838,5610945841.94256
Audio_cavitation_motor100_base,cavitation,motor_100,48680121798.280914,130372779389.1829,201951036486.86362,132905781015.81317,117996685504.16464,115388725654.18225,68313119205.5098,17889415768.787464,3755505056.693603,1406279347.1306534,531811323.7158157,166812395.505354,87123669.36962903,76830185.96446303,52541662.32858833,67621955.6805756,112096134.25676557,256141116.41588786,1054254052.2494055,4617193568.150632
Audio_cavitation_motor100_base,cavitation,motor_100,73489530623.5518,162616011141.9911,252754375208.34247,121879760452.38823,123324857258.48387,111366920573.63548,39568568142.833046,14894582032.06326,3590717010.7473106,1040002419.6342831,363256568.900183,156643962.88508302,81889190.39848304,36106035.93148723,48455634.41295118,52603404.41809888,60744255.015380144,331374542.1419237,1008450436.942929,3438702433.6493244
Audio_cavitation_motor100_base,cavitation,motor_100,37071214380.71357,156593106086.20135,213520162830.78113,98977822264.49542,131415055497.46107,70302003273.42683,55525014711.99804,13820669251.251017,5383041559.805833,1069701937.3520864,417056647.0373666,169655204.59243128,77651001.82979241,41660551.96098955,45067278.11467853,43123137.32739488,77915161.5867644,285238991.6821368,1222178692.8204887,3613722242.160762
Audio_cavitation_motor100_base,cavitation,motor_100,47967993810.44012,225521275606.97238,275099679563.4978,165964396264.82156,154460776062.62244,110677688805.9207,52532360943.02374,14288449281.086699,5002369184.0164995,1218441737.156993,335905112.1473734,173270956.4398552,96485326.25656341,59039478.02455842,55648810.08758504,57771158.525744975,88419075.85412669,378622289.06907153,1259476244.2924445,3505172909.698983
Audio_cavitation_motor100_base,cavitation,motor_100,51017718117.90945,131529547534.20277,287184781862.5548,203410294382.6675,112959399581.42653,98933446605.92343,59615084667.21814,16531024157.155819,4433642870.969482,1235046145.6886992,416106768.5552819,180774205.6713707,90769890.00090787,50943742.8713,51952712.85839223,62603338.49439963,78603691.32891415,316406136.88702387,1342342596.1053345,4092028781.5068593
Audio_cavitation_motor100_base,cavitation,motor_100,91541363477.6345,304377750583.2951,236566285167.9763,123658484003.47516,85420510352.56439,77019743626.26044,46733660824.41599,13099123576.982859,2898858487.2728662,1119813568.873721,410240367.68190557,148308472.0411044,73011918.46772717,33141189.403315965,43176543.5636412,55479725.67110465,64227328.37931283,280344402.9387445,998947613.5037069,3177934120.0823417
Audio_cavitation_motor100_base,cavitation,motor_100,37862517295.79033,212875902942.59708,264109864962.85104,98459461131.63115,138316307211.72824,82920869523.71399,49534716308.91723,19250909456.10461,7816024491.66548,1258606076.3878095,511543380.3427011,254985872.11652106,108084398.8345659,55169184.583548605,55915402.25198177,68670651.12073162,105547789.35975653,427986716.6004787,2208547688.847508,4088317951.3180523
Audio_cavitation_motor100_base,cavitation,motor_100,60870015735.631714,227121527772.0933,436957950755.1719,168299812425.28946,146352505274.66248,104100721260.32921,40169468151.75511,15476873861.527895,4275543341.2704,1118181561.457214,311459576.470645,183415695.6396315,89073054.0330248,33465163.644416288,50761480.3208442,53381150.84789978,53956462.31490091,322700885.8024505,1392667287.4671865,3123359591.127632
Audio_cavitation_motor100_base,cavitation,motor_100,79671563176.5775,165139354646.39282,244828162528.33435,195056529528.17087,150641982917.2353,82786405070.12737,57930554782.72981,33551938695.492275,5652651466.091793,1136735506.0423577,760088025.2313563,206451702.09249577,99338489.26405351,82677210.81273986,64573699.68829142,79320861.04319036,118523939.69121742,340530370.6410143,1666407529.8439875,7213788039.362661
Audio_cavitation_motor100_base,cavitation,motor_100,53727762912.498886,148535308166.04895,194087494865.40524,162672718733.06033,111438473684.58524,110313554892.85683,36937347645.51451,12113886520.824715,3154817224.269136,1243210723.3048627,299849935.50262326,156096499.97895175,73073120.84983331,35751691.61991398,44333338.78926278,44166528.804235,66916290.75822009,261503165.60411996,1088945993.8974404,3100910093.478889
Audio_cavitation_motor100_base,cavitation,motor_100,190524040349.06677,228685084237.01422,340967965858.74664,259411875880.82425,198398334854.20184,120451083376.07181,43875992312.42749,24197811789.54206,4947136846.063553,1041735585.987331,606274727.2640953,150241456.95713896,93099441.21775049,52028682.854446836,57095359.345511846,61950927.7609367,94112263.50322121,319122997.1881255,1283173704.9991088,5186029605.211641
