time_s,raw_adc
18.1742,3051
18.1742,3046
18.1743,3056
18.1744,3053
18.1744,3056
18.1745,3048
18.1745,3053
18.1746,3048
18.1746,3059
18.1747,3048
18.1747,3060
18.1748,3084
18.1748,3085
18.1749,3084
18.1749,3049
18.1750,3050
18.1750,3081
18.1751,3060
18.1751,3043
18.1752,3059
18.1752,3045
18.1753,3060
18.1753,3079
18.1754,3052
18.1754,3040
18.1755,3043
18.1755,3060
18.1756,3081
18.1756,3049
18.1757,3086
18.1757,3056
18.1758,3091
18.1758,3056
18.1759,3087
18.1759,3049
18.1760,3048
18.1760,3083
18.1761,3048
18.1761,3083
18.1762,3080
18.1762,3051
18.1763,3080
18.1763,3047
18.1764,3047
18.1764,3046
18.1765,3084
18.1765,3050
18.1766,3088
18.1766,3056
18.1767,3091
18.1767,3057
18.1768,3053
18.1768,3050
18.1769,3050
18.1769,3084
18.1770,3050
18.1770,3048
18.1771,3051
18.1771,3084
18.1772,3084
18.1772,3047
18.1773,3047
18.1774,3083
18.1774,3045
18.1775,3085
18.1775,3088
18.1776,3088
18.1776,3093
18.1777,3055
18.1777,3054
18.1778,3082
18.1778,3083
18.1779,3082
18.1779,3080
18.1780,3048
18.1780,3046
18.1781,3081
18.1781,3057
18.1782,3043
18.1782,3047
18.1783,3047
18.1783,3047
18.1784,3049
18.1784,3054
18.1785,3090
18.1785,3093
18.1786,3055
18.1786,3086
18.1787,3050
18.1787,3048
18.1788,3046
18.1788,3047
18.1789,3082
18.1789,3046
18.1790,3083
18.1790,3079
18.1791,3046
18.1791,3047
18.1792,3047
18.1792,3081
18.1793,3081
18.1793,3086
18.1794,3053
18.1794,3091
18.1795,3091
18.1795,3084
18.1796,3047
18.1796,3057
18.1797,3041
18.1797,3057
18.1798,3056
18.1798,3043
18.1799,3045
18.1799,3047
18.1800,3044
18.1800,3046
18.1801,3080
18.1801,3083
18.1802,3048
18.1803,3052
18.1803,3055
18.1804,3081
18.1804,3060
18.1805,3058
18.1805,3056
18.1806,3088
18.1806,3049
18.1807,3048
18.1807,3086
18.1808,3084
18.1808,3081
18.1809,3059
18.1809,3055
18.1810,3043
18.1810,3058
18.1811,3046
18.1811,3060
18.1812,3082
18.1812,3087
18.1813,3088
18.1813,3055
18.1814,3087
18.1814,3053
18.1815,3081
18.1815,3060
18.1816,3048
18.1816,3047
18.1817,3080
18.1817,3048
18.1818,3055
18.1818,3048
18.1819,3082
18.1819,3048
18.1820,3046
18.1820,3050
18.1821,3054
18.1821,3057
18.1822,3097
18.1822,3091
18.1823,3058
18.1823,3090
18.1824,3055
18.1824,3054
18.1825,3084
18.1825,3082
18.1826,3050
18.1826,3084
18.1827,3045
18.1827,3060
18.1828,3047
18.1828,3056
18.1829,3060
18.1829,3047
18.1830,3083
18.1830,3082
18.1831,3051
18.1831,3089
18.1832,3054
18.1833,3051
18.1833,3052
18.1834,3083
18.1834,3047
18.1835,3083
18.1835,3082
18.1836,3081
18.1836,3046
18.1837,3047
18.1837,3047
18.1838,3050
18.1838,3057
18.1839,3051
18.1839,3053
18.1840,3059
18.1840,3093
18.1841,3094
18.1841,3098
18.1842,3058
18.1842,3053
18.1843,3047
18.1843,3082
18.1844,3047
18.1844,3082
18.1845,3080
18.1845,3047
18.1846,3048
18.1846,3082
18.1847,3082
18.1847,3048
18.1848,3082
18.1848,3086
18.1849,3085
18.1849,3058
18.1850,3059
18.1850,3082
18.1851,3091
18.1851,3090
18.1852,3091
18.1852,3088
18.1853,3086
18.1853,3048
18.1854,3083
18.1854,3060
18.1855,3046
18.1855,3048
18.1856,3050
18.1856,3052
18.1857,3084
18.1857,3051
18.1858,3054
18.1858,3092
18.1859,3060
18.1859,3080
18.1860,3096
18.1860,3057
18.1861,3086
18.1862,3085
18.1862,3046
18.1863,3081
18.1863,3048
18.1864,3082
18.1864,3045
18.1865,3082
18.1865,3082
18.1866,3047
18.1866,3047
18.1867,3084
18.1867,3087
18.1868,3055
18.1868,3091
18.1869,3059
18.1869,3059
18.1870,3089
18.1870,3053
18.1871,3055
18.1871,3055
18.1872,3052
18.1872,3088
18.1873,3054
18.1873,3086
18.1874,3088
18.1874,3084
18.1875,3048
18.1875,3053
18.1876,3087
18.1876,3091
18.1877,3088
18.1877,3088
18.1878,3093
18.1878,3087
18.1879,3055
18.1879,3054
18.1880,3055
18.1880,3057
18.1881,3060
18.1881,3095
18.1882,3060
18.1882,3060
18.1883,3090
18.1883,3053
18.1884,3054
18.1884,3056
18.1885,3054
18.1885,3089
18.1886,3056
18.1886,3092
18.1887,3058
18.1887,3090
18.1888,3086
18.1888,3047
18.1889,3082
18.1889,3048
18.1890,3046
18.1890,3083
18.1891,3047
18.1892,3083
18.1892,3080
18.1893,3046
18.1893,3044
18.1894,3081
18.1894,3054
18.1895,3047
18.1895,3085
18.1896,3083
18.1896,3052
18.1897,3085
18.1897,3083
18.1898,3050
18.1898,3083
18.1899,3083
18.1899,3059
18.1900,3060
18.1900,3047
18.1901,3079
18.1901,3045
18.1902,3046
18.1902,3058
18.1903,3062
18.1903,3080
18.1904,3047
18.1904,3091
18.1905,3089
18.1905,3086
18.1906,3055
18.1906,3086
18.1907,3053
18.1907,3048
18.1908,3054
18.1908,3051
18.1909,3084
18.1909,3083
18.1910,3084
18.1910,3082
18.1911,3046
18.1911,3059
18.1912,3048
18.1912,3049
18.1913,3047
18.1913,3047
18.1914,3055
18.1914,3043
18.1915,3044
18.1915,3056
18.1916,3042
18.1916,3060
18.1917,3058
18.1917,3043
18.1918,3057
18.1918,3080
18.1919,3048
18.1919,3045
18.1920,3059
18.1921,3060
18.1921,3044
18.1922,3044
18.1922,3080
18.1923,3048
18.1923,3052
18.1924,3054
18.1924,3054
18.1925,3089
18.1925,3088
18.1926,3083
18.1926,3083
18.1927,3043
18.1927,3058
18.1928,3045
18.1928,3046
18.1929,3044
18.1929,3058
18.1930,3079
18.1930,3042
18.1931,3043
18.1931,3048
18.1932,3049
18.1932,3054
18.1933,3090
18.1933,3056
18.1934,3055
18.1934,3057
18.1935,3053
18.1935,3051
18.1936,3083
18.1936,3083
18.1937,3083
18.1937,3046
18.1938,3047
18.1938,3082
18.1939,3046
18.1939,3084
18.1940,3083
18.1940,3046
18.1941,3051
18.1941,3090
18.1942,3055
18.1942,3090
18.1943,3058
18.1943,3087
18.1944,3051
18.1944,3051
18.1945,3083
18.1945,3047
18.1946,3049
18.1946,3050
18.1947,3082
18.1947,3058
18.1948,3060
18.1948,3048
18.1949,3048
18.1950,3083
18.1950,3086
18.1951,3085
18.1951,3087
18.1952,3087
18.1952,3087
18.1953,3081
18.1953,3086
18.1954,3046
18.1954,3058
18.1955,3046
18.1955,3048
18.1956,3047
18.1956,3051
18.1957,3086
18.1957,3051
18.1958,3084
18.1958,3083
18.1959,3051
18.1959,3060
18.1960,3055
18.1960,3090
18.1961,3091
18.1961,3088
18.1962,3053
18.1962,3055
18.1963,3052
18.1963,3087
18.1964,3050
18.1964,3084
18.1965,3085
18.1965,3083
18.1966,3082
18.1966,3048
18.1967,3050
18.1967,3083
18.1968,3084
18.1968,3087
18.1969,3088
18.1969,3054
18.1970,3056
18.1970,3060
18.1971,3089
18.1971,3051
18.1972,2950
18.1972,2971
18.1973,2970
18.1973,2988
18.1974,2992
19.5412,1698
19.5413,1975
19.5413,2217
19.5414,2403
19.5414,2513
19.5414,2627
19.5415,2744
19.5415,2809
19.5416,2846
19.5416,2888
19.5417,2930
19.5417,2955
19.5418,2957
19.5418,2970
19.5419,2982
19.5419,3007
19.5420,3002
19.5420,3008
19.5421,3027
19.5421,3014
19.5422,3022
19.5422,3038
19.5423,3026
19.5423,3032
19.5424,3050
19.5424,3050
19.5425,3042
19.5425,3039
19.5426,3054
19.5426,3056
19.5427,3048
19.5427,3049
19.5428,3032
19.5428,3044
19.5429,3029
19.5429,3047
19.5430,3031
19.5430,3033
19.5431,3032
19.5431,3051
19.5431,3048
19.5432,3048
19.5432,3050
19.5433,3050
19.5433,3057
19.5434,3042
19.5434,3052
19.5435,3030
19.5435,3030
19.5436,3037
19.5436,3024
19.5437,3035
19.5437,3041
19.5438,3026
19.5438,3030
19.5439,3047
19.5439,3048
19.5440,3035
19.5440,3052
19.5441,3036
19.5441,3053
19.5442,3044
19.5442,3047
19.5443,3048
19.5443,3046
19.5444,3082
19.5444,3082
19.5445,3043
19.5445,3056
19.5446,3052
19.5446,3053
19.5447,3051
19.5447,3051
19.5447,3050
19.5448,3037
19.5448,3051
19.5449,3037
19.5449,3038
19.5450,3043
19.5450,3079
19.5451,3045
19.5451,3081
19.5452,3046
19.5452,3048
19.5453,3047
19.5453,3044
19.5454,3054
19.5454,3044
19.5455,3043
19.5455,3057
19.5456,3052
19.5456,3042
19.5457,3055
19.5457,3040
19.5458,3052
19.5458,3053
19.5459,3039
19.5459,3046
19.5460,3084
19.5460,3047
19.5461,3051
19.5461,3084
19.5462,3049
19.5462,3045
19.5463,3058
19.5463,3055
19.5464,3055
19.5464,3041
19.5464,3042
19.5465,3039
19.5465,3042
19.5466,3057
19.5466,3054
19.5467,3041
19.5467,3043
19.5468,3057
19.5468,3047
19.5469,3083
19.5469,3044
19.5470,3041
19.5470,3046
19.5471,3038
19.5471,3043
19.5472,3049
19.5472,3043
19.5473,3056
19.5473,3053
19.5474,3051
19.5474,3047
19.5475,3044
19.5475,3035
19.5476,3052
19.5476,3053
19.5477,3053
19.5477,3041
19.5478,3041
19.5478,3040
19.5479,3041
19.5479,3039
19.5480,3054
19.5480,3033
19.5481,3049
19.5481,3046
19.5481,3048
19.5482,3030
19.5482,3031
19.5483,3041
19.5483,3048
19.5484,3032
19.5484,3047
19.5485,3048
19.5485,3036
19.5486,3050
19.5486,3043
19.5487,3044
19.5487,3045
19.5488,3042
19.5488,3046
19.5489,3038
19.5489,3035
19.5490,3036
19.5490,3053
19.5491,3046
19.5491,3039
19.5492,3036
19.5492,3040
19.5493,3052
19.5493,3037
19.5494,3040
19.5494,3058
19.5495,3045
19.5495,3083
19.5496,3047
19.5496,3052
19.5497,3083
19.5497,3059
19.5497,3058
19.5498,3041
19.5498,3053
19.5499,3041
19.5499,3055
19.5500,3043
19.5500,3056
19.5501,3055
19.5501,3042
19.5502,3042
19.5502,3042
19.5503,3082
19.5503,3081
19.5504,3084
19.5504,3083
19.5505,3052
19.5505,3086
19.5506,3046
19.5506,3058
19.5507,3039
19.5507,3042
19.5508,3057
19.5508,3043
19.5509,3041
19.5509,3041
19.5510,3057
19.5510,3060
19.5511,3056
19.5511,3041
19.5512,3082
19.5512,3047
19.5513,3049
19.5513,3086
19.5514,3085
19.5514,3083
19.5514,3084
19.5515,3056
19.5515,3053
19.5516,3053
19.5516,3037
19.5517,3038
19.5517,3035
19.5518,3036
19.5518,3048
19.5519,3046
19.5519,3046
19.5520,3046
19.5520,3049
19.5521,3039
19.5521,3058
19.5522,3060
19.5522,3061
19.5523,3043
19.5523,3081
19.5524,3039
19.5524,3054
19.5525,3037
19.5525,3052
19.5526,3040
19.5526,3038
19.5527,3050
19.5527,3035
19.5528,3050
19.5528,3037
19.5529,3050
19.5529,3037
19.5530,3043
19.5530,3080
19.5531,3047
19.5531,3083
19.5531,3048
19.5532,3083
19.5532,3058
19.5533,3042
19.5533,3040
19.5534,3043
19.5534,3046
19.5535,3045
19.5535,3057
19.5536,3053
19.5536,3039
19.5537,3039
19.5537,3056
19.5538,3044
19.5538,3059
19.5539,3058
19.5539,3079
19.5540,3082
19.5540,3082
19.5541,3044
19.5541,3058
19.5542,3053
19.5542,3051
19.5543,3052
19.5543,3053
19.5544,3037
19.5544,3050
19.5545,3051
19.5545,3037
19.5546,3038
19.5546,3040
19.5547,3050
19.5547,3055
19.5547,3060
19.5548,3083
19.5548,3046
19.5549,3048
19.5549,3078
19.5550,3058
19.5550,3056
19.5551,3040
19.5551,3039
19.5552,3040
19.5552,3044
19.5553,3056
19.5553,3041
19.5554,3052
19.5554,3044
19.5555,3051
19.5555,3042
19.5556,3042
19.5556,3079
19.5557,3083
19.5557,3052
19.5558,3056
19.5558,3047
19.5559,3082
19.5559,3041
19.5560,3053
19.5560,3057
19.5561,3054
19.5561,3054
19.5562,3041
19.5562,3041
19.5563,3056
19.5563,3041
19.5564,3040
19.5564,3045
19.5564,3081
19.5565,3080
19.5565,3082
19.5566,3057
19.5566,3049
19.5567,3047
19.5567,3086
19.5568,3058
19.5568,3056
19.5569,3054
19.5569,3054
19.5570,3053
19.5570,3055
19.5571,3040
19.5571,3054
19.5572,3055
19.5572,3053
19.5573,3054
19.5573,3041
19.5574,3079
19.5574,3050
19.5575,3050
19.5575,3052
19.5576,3051
19.5576,3082
19.5577,3046
19.5577,3047
19.5578,3044
19.5578,3044
19.5579,3050
19.5579,3081
19.5580,3060
19.5580,3042
19.5581,3055
19.5581,3044
19.5581,3055
19.5582,3039
19.5582,3045
19.5583,3083
19.5583,3050
19.5584,3053
19.5584,3086
19.5585,3051
19.5585,3080
19.5586,3058
19.5586,3041
19.5587,3058
19.5587,3058
19.5588,3046
19.5588,3042
19.5589,3046
19.5589,3041
19.5590,3043
19.5590,3042
19.5591,3046
19.5591,3048
19.5592,3057
19.5592,3056
19.5593,3092
19.5593,3058
19.5594,3059
19.5594,3054
19.5595,3047
19.5595,3047
19.5596,3084
19.5596,3050
19.5597,3082
19.5597,3058
19.5597,3047
19.5598,3046
19.5598,3046
19.5599,3080
19.5599,3045
19.5600,3048
19.5600,3086
19.5601,3087
19.5601,3052
19.5602,3088
19.5602,3051
19.5603,3047
19.5603,3048
19.5604,3048
19.5604,3047
19.5605,3080
19.5605,3043
19.5606,3046
19.5606,3045
19.5607,3046
19.5607,3081
19.5608,3057
19.5608,3045
19.5609,3050
19.5609,3087
19.5610,3054
19.5610,3055
19.5611,3056
19.5611,3088
19.5612,3050
19.5612,3051
19.5613,3084
19.5613,3049
19.5614,3048
19.5614,3083
19.5614,3059
19.5615,3047
19.5615,3046
19.5616,3048
19.5616,3083
19.5617,3047
19.5617,3080
19.5618,3089
19.5618,3092
19.5619,3082
19.5619,3092
19.5620,3086
19.5620,3084
19.5621,3058
19.5621,3080
19.5622,3043
19.5622,3049
19.5623,3048
19.5623,3047
19.5624,3050
19.5624,3083
19.5625,3046
19.5625,3082
19.5626,3081
19.5626,3085
19.5627,3086
19.5627,3086
19.5628,3052
19.5628,3053
19.5629,3056
19.5629,3086
19.5630,3080
19.5630,3049
19.5631,3083
19.5631,3048
19.5631,3048
19.5632,3047
19.5632,3083
19.5633,3082
19.5633,3047
19.5634,3080
19.5634,3046
19.5635,3046
19.5635,3050
19.5636,3090
19.5636,3054
19.5637,3093
19.5637,3057
19.5638,3052
19.5638,3082
19.5639,3047
19.5639,3084
19.5640,3082
19.5640,3046
19.5641,3084
19.5641,3044
19.5642,3058
19.5642,3060
19.5643,3044
19.5643,3055
19.5644,3046
19.5644,3050
19.5645,3089
19.5645,3056
19.5646,3091
19.5646,3081
19.5647,3087
19.5647,3087
19.5647,3085
19.5648,3046
19.5648,3047
19.5649,3050
19.5649,3047
19.5650,3047
19.5650,3047
19.5651,3058
19.5651,3048
19.5652,3080
19.5652,3047
19.5653,3084
19.5653,3087
19.5654,3088
19.5654,3089
19.5655,3056
19.5655,3051
19.5656,3080
19.5656,3046
19.5657,3060
19.5657,3041
19.5658,3046
19.5658,3081
19.5659,3060
19.5659,3043
19.5660,3057
19.5660,3043
19.5661,3059
19.5661,3044
19.5662,3048
19.5662,3050
19.5663,3090
19.5663,3054
19.5664,3052
19.5664,3088
19.5664,3061
19.5665,3048
19.5665,3048
19.5666,3048
19.5666,3051
19.5667,3047
19.5667,3048
19.5668,3083
19.5668,3050
19.5669,3081
19.5669,3046
19.5670,3049
19.5670,3051
19.5671,3053
19.5671,3091
19.5672,3092
19.5672,3079
19.5673,3059
19.5673,3053
19.5674,3052
19.5674,3050
19.5675,3048
19.5675,3090
19.5676,3084
19.5676,3082
19.5677,3044
19.5677,3082
19.5678,3047
19.5678,3080
19.5679,3081
19.5679,3048
19.5680,3084
19.5680,3057
19.5681,3085
19.5681,3088
19.5681,3051
19.5682,3086
19.5682,3059
19.5683,3044
19.5683,3044
19.5684,3060
19.5684,3046
19.5685,3080
19.5685,3057
19.5686,3058
19.5686,3043
19.5687,3045
19.5687,3046
19.5688,3050
19.5688,3086
19.5689,3053
19.5689,3056
19.5690,3088
19.5690,3080
19.5691,3083
19.5691,3051
19.5692,3084
19.5692,3084
19.5693,3046
19.5693,3047
19.5694,3047
19.5694,3047
19.5695,3047
19.5695,3047
19.5696,3081
19.5696,3046
19.5697,3047
19.5697,3047
19.5697,3046
19.5698,3049
19.5698,3083
19.5699,3057
19.5699,3044
19.5700,3040
19.5700,3042
19.5701,3057
19.5701,3043
19.5702,3045
19.5702,3044
19.5703,3060
19.5703,3039
19.5704,3055
19.5704,3038
19.5705,3056
19.5705,3045
19.5706,3061
19.5706,3047
19.5707,3051
19.5707,3091
19.5708,3086
19.5708,3083
19.5709,3084
19.5709,3047
19.5710,3056
19.5710,3054
19.5711,3042
19.5711,3041
19.5712,3053
19.5712,3052
19.5713,3048
19.5713,3050
19.5714,3036
19.5714,3051
19.5714,3038
19.5715,3056
19.5715,3058
19.5716,3060
19.5716,3058
19.5717,3080
19.5717,3079
19.5718,3051
19.5718,3058
19.5719,3036
19.5719,3055
19.5720,3055
19.5720,3041
19.5721,3052
19.5721,3047
19.5722,3034
19.5722,3037
19.5723,3053
19.5723,3045
19.5724,3050
19.5724,3089
19.5725,3059
19.5725,3091
19.5726,3052
19.5726,3085
19.5727,3083
19.5727,3046
19.5728,3083
19.5728,3058
19.5729,3080
19.5729,3058
19.5730,3080
19.5730,3042
19.5731,3047
19.5731,3080
19.5731,3047
19.5732,3049
19.5732,3052
19.5733,3058
19.5733,3079
19.5734,3081
19.5734,3092
19.5735,3055
19.5735,3086
19.5736,3047
19.5736,3087
19.5737,3052
19.5737,3054
19.5738,3084
19.5738,3052
19.5739,3052
19.5739,3083
19.5740,3049
19.5740,3086
19.5741,3087
19.5741,3089
19.5742,3056
19.5742,3059
19.5743,3081
19.5743,3079
19.5744,3095
19.5744,3052
19.5745,3052
19.5745,3086
19.5746,3050
19.5746,3050
19.5747,3085
19.5747,3082
19.5747,3050
19.5748,3081
19.5748,3082
19.5749,3056
19.5749,3048
19.5750,3052
19.5750,3056
19.5751,3090
19.5751,3053
19.5752,3055
19.5752,3089
19.5753,3086
19.5753,3047
19.5754,3079
19.5754,3081
19.5755,3047
19.5755,3060
19.5756,3056
19.5756,3041
19.5757,3044
19.5757,3044
19.5758,3081
19.5758,3046
19.5759,3055
19.5759,3049
19.5760,3086
19.5760,3086
19.5761,3082
19.5761,3083
19.5762,3047
19.5762,3060
19.5763,3045
19.5763,3059
19.5764,3046
19.5764,3044
19.5764,3059
19.5765,3054
19.5765,3042
19.5766,3041
19.5766,3047
19.5767,3081
19.5767,3047
19.5768,3087
19.5768,3084
19.5769,3057
19.5769,3084
19.5770,3085
19.5770,3046
19.5771,3043
19.5771,3046
19.5772,3082
19.5772,3044
19.5773,3044
19.5773,3044
19.5774,3040
19.5774,3058
19.5775,3054
19.5775,3053
19.5776,3045
19.5776,3082
19.5777,3082
19.5777,3083
19.5778,3086
19.5778,3086
19.5779,3051
19.5779,3087
19.5780,3080
19.5780,3058
19.5781,3053
19.5781,3057
19.5781,3041
19.5782,3041
19.5782,3055
19.5783,3056
19.5783,3046
19.5784,3055
19.5784,3042
19.5785,3048
19.5785,3085
19.5786,3056
19.5786,3054
19.5787,3056
19.5787,3089
19.5788,3052
19.5788,3083
19.5789,3060
19.5789,3047
19.5790,3082
19.5790,3044
19.5791,3059
19.5791,3045
19.5792,3059
19.5792,3042
19.5793,3045
19.5793,3046
19.5794,3049
19.5794,3085
19.5795,3051
19.5795,3054
19.5796,3057
19.5796,3088
19.5797,3085
19.5797,3052
19.5797,3082
19.5798,3046
19.5798,3048
19.5799,3051
19.5799,3085
19.5800,3084
19.5800,3059
19.5801,3056
19.5801,3045
19.5802,3049
19.5802,3084
19.5803,3084
19.5803,3082
19.5804,3055
19.5804,3056
19.5805,3087
19.5805,3083
19.5806,3084
19.5806,3047
19.5807,3043
19.5807,3049
19.5808,3049
19.5808,3079
19.5809,3059
19.5809,3059
19.5810,3043
19.5810,3057
19.5811,3045
19.5811,3045
19.5812,3049
19.5812,3086
19.5813,3084
19.5813,3090
19.5814,3084
19.5814,3081
19.5814,3046
19.5815,3045
19.5815,3048
19.5816,3080
19.5816,3082
19.5817,3056
19.5817,3042
19.5818,3059
19.5818,3043
19.5819,3061
19.5819,3054
19.5820,3048
19.5820,3088
19.5821,3089
19.5821,3084
19.5822,3055
19.5822,3085
19.5823,3089
19.5823,3054
19.5824,3050
19.5824,3048
19.5825,3087
19.5825,3050
19.5826,3059
19.5826,3048
19.5827,3050
19.5827,3051
19.5828,3050
19.5828,3051
19.5829,3087
19.5829,3058
19.5830,3094
19.5830,3082
19.5831,3096
19.5831,3094
19.5831,3086
19.5832,3056
19.5832,3086
19.5833,3054
19.5833,3052
19.5834,3053
19.5834,3085
19.5835,3082
19.5835,3083
19.5836,3059
19.5836,3084
19.5837,3083
19.5837,3047
19.5838,3052
19.5838,3056
19.5839,3058
19.5839,3080
19.5840,3081
19.5840,3058
19.5841,3093
19.5841,3086
19.5842,3087
19.5842,3049
19.5843,3054
19.5843,3083
19.5844,3049
19.5844,3051
19.5845,3086
19.5845,3084
19.5846,3051
19.5846,3085
19.5847,3054
19.5847,3090
19.5847,3052
19.5848,3087
19.5848,3085
19.5849,3081
19.5849,3047
19.5850,3047
19.5850,3081
19.5851,3082
19.5851,3050
19.5852,3048
19.5852,3048
19.5853,3085
19.5853,3048
19.5854,3054
19.5854,3051
19.5855,3088
19.5855,3088
19.5856,3086
19.5856,3091
19.5857,3092
19.5857,3059
19.5858,3093
19.5858,3057
19.5859,3085
19.5859,3086
19.5860,3046
19.5860,3052
19.5861,3054
19.5861,3086
19.5862,3087
19.5862,3082
19.5863,3083
19.5863,3047
19.5864,3082
19.5864,3086
19.5864,3054
19.5865,3088
19.5865,3088
19.5866,3053
19.5866,3084
19.5867,3056
19.5867,3039
19.5868,3038
19.5868,3051
19.5869,3051
19.5869,3032
19.5870,3034
19.5870,3046
19.5871,3033
19.5871,3040
19.5872,3054
19.5872,3047
19.5873,3083
19.5873,3050
19.5874,3058
19.5874,3059
19.5875,3080
19.5875,3060
19.5876,3080
19.5876,3083
19.5877,3051
19.5877,3052
19.5878,3052
19.5878,3052
19.5879,3084
19.5879,3049
19.5880,3081
19.5880,3083
19.5881,3051
19.5881,3085
19.5881,3087
19.5882,3088
19.5882,3088
19.5883,3091
19.5883,3091
19.5884,3079
19.5884,3089
19.5885,3057
19.5885,3052
19.5886,3053
19.5886,3089
19.5887,3085
19.5887,3085
19.5888,3049
19.5888,3050
19.5889,3088
19.5889,3084
19.5890,3083
19.5890,3047
19.5891,3062
19.5891,3047
19.5892,3084
19.5892,3047
19.5893,3080
19.5893,3042
19.5894,3052
19.5894,3037
19.5895,3041
19.5895,3060
19.5896,3060
19.5896,3047
19.5897,3051
19.5897,3080
19.5897,3085
19.5898,3047
19.5898,3049
19.5899,3054
19.5899,3091
19.5900,3094
19.5900,3058
19.5901,3099
19.5901,3083
19.5902,3084
19.5902,3092
19.5903,3087
19.5903,3083
19.5904,3049
19.5904,3084
19.5905,3079
19.5905,3049
19.5906,3081
19.5906,3080
19.5907,3048
19.5907,3083
19.5908,3080
19.5908,3082
19.5909,3057
19.5909,3052
19.5910,2958
19.5910,2953
19.5911,2981
19.5911,2995
19.5912,2987
20.9334,1744
20.9334,2011
20.9335,2246
20.9335,2399
20.9336,2528
20.9336,2640
20.9337,2719
20.9337,2799
20.9338,2850
20.9338,2872
20.9339,2905
20.9339,2945
20.9340,2954
20.9340,2968
20.9341,2984
20.9341,3008
20.9342,3018
20.9342,3013
20.9342,3037
20.9343,3041
20.9343,3046
20.9344,3035
20.9344,3048
20.9345,3045
20.9345,3043
20.9346,3030
20.9346,3032
20.9347,3035
20.9347,3048
20.9348,3048
20.9348,3030
20.9349,3035
20.9349,3049
20.9350,3048
20.9350,3048
20.9351,3042
20.9351,3057
20.9352,3046
20.9352,3057
20.9353,3081
20.9353,3059
20.9354,3058
20.9354,3037
20.9355,3036
20.9355,3051
20.9356,3039
20.9356,3049
20.9357,3039
20.9357,3040
20.9358,3043
20.9358,3054
20.9359,3043
20.9359,3047
20.9360,3045
20.9360,3085
20.9361,3081
20.9361,3083
20.9362,3051
20.9362,3048
20.9363,3081
20.9363,3046
20.9364,3044
20.9364,3056
20.9365,3047
20.9365,3057
20.9366,3041
20.9366,3054
20.9367,3057
20.9367,3041
20.9368,3056
20.9368,3043
20.9369,3046
20.9369,3086
20.9370,3083
20.9370,3084
20.9371,3086
20.9371,3081
20.9371,3044
20.9372,3056
20.9372,3056
20.9373,3057
20.9373,3050
20.9374,3044
20.9374,3058
20.9375,3038
20.9375,3054
20.9376,3054
20.9376,3056
20.9377,3040
20.9377,3044
20.9378,3047
20.9378,3082
20.9379,3054
20.9379,3053
20.9380,3050
20.9380,3081
20.9381,3057
20.9381,3055
20.9382,3043
20.9382,3080
20.9383,3045
20.9383,3057
20.9384,3043
20.9384,3059
20.9385,3056
20.9385,3057
20.9386,3058
20.9386,3045
20.9387,3057
20.9387,3087
20.9388,3088
20.9388,3051
20.9389,3053
20.9389,3086
20.9390,3046
20.9390,3079
20.9391,3047
20.9391,3081
20.9392,3043
20.9392,3081
20.9393,3062
20.9393,3049
20.9394,3045
20.9394,3048
20.9395,3056
20.9395,3053
20.9396,3090
20.9396,3090
20.9397,3086
20.9397,3092
20.9398,3050
20.9398,3087
20.9399,3082
20.9399,3046
20.9400,3057
20.9400,3083
20.9401,3048
20.9401,3057
20.9401,3047
20.9402,3045
20.9402,3080
20.9403,3057
20.9403,3057
20.9404,3047
20.9404,3061
20.9405,3049
20.9405,3050
20.9406,3087
20.9406,3086
20.9407,3082
20.9407,3060
20.9408,3044
20.9408,3056
20.9409,3043
20.9409,3053
20.9410,3056
20.9410,3038
20.9411,3055
20.9411,3054
20.9412,3052
20.9412,3054
20.9413,3080
20.9413,3080
20.9414,3047
20.9414,3052
20.9415,3052
20.9415,3087
20.9416,3051
20.9416,3047
20.9417,3082
20.9417,3046
20.9418,3044
20.9418,3047
20.9419,3046
20.9419,3046
20.9420,3045
20.9420,3081
20.9421,3048
20.9421,3058
20.9422,3058
20.9422,3059
20.9423,3083
20.9423,3052
20.9424,3051
20.9424,3083
20.9425,3048
20.9425,3047
20.9426,3058
20.9426,3055
20.9427,3043
20.9427,3043
20.9428,3043
20.9428,3042
20.9429,3048
20.9429,3056
20.9430,3052
20.9430,3051
20.9430,3050
20.9431,3042
20.9431,3060
20.9432,3060
20.9432,3083
20.9433,3047
20.9433,3058
20.9434,3041
20.9434,3058
20.9435,3041
20.9435,3058
20.9436,3058
20.9436,3044
20.9437,3059
20.9437,3046
20.9438,3047
20.9438,3048
20.9439,3083
20.9439,3047
20.9440,3052
20.9440,3054
20.9441,3090
20.9441,3090
20.9442,3056
20.9442,3048
20.9443,3054
20.9443,3085
20.9444,3083
20.9444,3058
20.9445,3058
20.9445,3043
20.9446,3057
20.9446,3058
20.9447,3054
20.9447,3041
20.9448,3054
20.9448,3057
20.9449,3057
20.9449,3082
20.9450,3081
20.9450,3049
20.9451,3056
20.9451,3055
20.9452,3053
20.9452,3081
20.9453,3047
20.9453,3048
20.9454,3048
20.9454,3082
20.9455,3048
20.9455,3083
20.9456,3079
20.9456,3043
20.9457,3059
20.9457,3041
20.9458,3056
20.9458,3041
20.9459,3044
20.9459,3044
20.9459,3043
20.9460,3044
20.9460,3044
20.9461,3042
20.9461,3056
